MacroTrends Data Download,,,
Gold Prices - 100 Year Historical Chart,,,
Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base.,,,
"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice.",,,
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, ",,,
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable",,,
for any damages relating to your use of the data provided.,,,
,,,
series_id,date,real,nominal
GOLDAMGBD228NLBM,5/1/26,287.12,20.72
GOLDAMGBD228NLBM,6/1/26,288.75,20.72
GOLDAMGBD228NLBM,7/1/26,292.05,20.72
GOLDAMGBD228NLBM,8/1/26,293.73,20.72
GOLDAMGBD228NLBM,9/1/26,292.05,20.72
GOLDAMGBD228NLBM,10/1/26,290.39,20.72
GOLDAMGBD228NLBM,11/1/26,288.75,20.72
GOLDAMGBD228NLBM,12/1/26,288.75,20.72
GOLDAMGBD228NLBM,1/1/27,292.47,20.75
GOLDAMGBD228NLBM,2/1/27,294.15,20.75
GOLDAMGBD228NLBM,3/1/27,295.85,20.75
GOLDAMGBD228NLBM,4/1/27,295.85,20.75
GOLDAMGBD228NLBM,5/1/27,294.15,20.75
GOLDAMGBD228NLBM,6/1/27,290.81,20.75
GOLDAMGBD228NLBM,7/1/27,295.85,20.75
GOLDAMGBD228NLBM,8/1/27,297.58,20.75
GOLDAMGBD228NLBM,9/1/27,295.85,20.75
GOLDAMGBD228NLBM,10/1/27,294.15,20.75
GOLDAMGBD228NLBM,11/1/27,295.85,20.75
GOLDAMGBD228NLBM,12/1/27,295.85,20.75
GOLDAMGBD228NLBM,1/1/28,296.28,20.78
GOLDAMGBD228NLBM,2/1/28,299.75,20.78
GOLDAMGBD228NLBM,3/1/28,299.75,20.78
GOLDAMGBD228NLBM,4/1/28,299.75,20.78
GOLDAMGBD228NLBM,5/1/28,298.01,20.78
GOLDAMGBD228NLBM,6/1/28,299.75,20.78
GOLDAMGBD228NLBM,7/1/28,299.75,20.78
GOLDAMGBD228NLBM,8/1/28,299.75,20.78
GOLDAMGBD228NLBM,9/1/28,296.28,20.78
GOLDAMGBD228NLBM,10/1/28,298.01,20.78
GOLDAMGBD228NLBM,11/1/28,298.01,20.78
GOLDAMGBD228NLBM,12/1/28,299.75,20.78
GOLDAMGBD228NLBM,1/1/29,298.89,20.72
GOLDAMGBD228NLBM,2/1/29,298.89,20.72
GOLDAMGBD228NLBM,3/1/29,300.65,20.72
GOLDAMGBD228NLBM,4/1/29,302.41,20.72
GOLDAMGBD228NLBM,5/1/29,300.65,20.72
GOLDAMGBD228NLBM,6/1/29,298.89,20.72
GOLDAMGBD228NLBM,7/1/29,295.43,20.72
GOLDAMGBD228NLBM,8/1/29,295.43,20.72
GOLDAMGBD228NLBM,9/1/29,295.43,20.72
GOLDAMGBD228NLBM,10/1/29,295.43,20.72
GOLDAMGBD228NLBM,11/1/29,295.43,20.72
GOLDAMGBD228NLBM,12/1/29,297.15,20.72
GOLDAMGBD228NLBM,1/1/30,298.45,20.69
GOLDAMGBD228NLBM,2/1/30,300.21,20.69
GOLDAMGBD228NLBM,3/1/30,301.97,20.69
GOLDAMGBD228NLBM,4/1/30,300.21,20.69
GOLDAMGBD228NLBM,5/1/30,301.97,20.69
GOLDAMGBD228NLBM,6/1/30,303.77,20.69
GOLDAMGBD228NLBM,7/1/30,307.43,20.69
GOLDAMGBD228NLBM,8/1/30,309.29,20.69
GOLDAMGBD228NLBM,9/1/30,307.43,20.69
GOLDAMGBD228NLBM,10/1/30,309.29,20.69
GOLDAMGBD228NLBM,11/1/30,311.18,20.69
GOLDAMGBD228NLBM,12/1/30,316.99,20.69
GOLDAMGBD228NLBM,1/1/31,350.44,22.59
GOLDAMGBD228NLBM,2/1/31,354.91,22.59
GOLDAMGBD228NLBM,3/1/31,357.19,22.59
GOLDAMGBD228NLBM,4/1/31,359.5,22.59
GOLDAMGBD228NLBM,5/1/31,364.2,22.59
GOLDAMGBD228NLBM,6/1/31,369.01,22.59
GOLDAMGBD228NLBM,7/1/31,369.01,22.59
GOLDAMGBD228NLBM,8/1/31,369.01,22.59
GOLDAMGBD228NLBM,9/1/31,371.47,22.59
GOLDAMGBD228NLBM,10/1/31,373.98,22.59
GOLDAMGBD228NLBM,11/1/31,379.06,22.59
GOLDAMGBD228NLBM,12/1/31,381.66,22.59
GOLDAMGBD228NLBM,1/1/32,358.43,20.78
GOLDAMGBD228NLBM,2/1/32,363.53,20.78
GOLDAMGBD228NLBM,3/1/32,366.12,20.78
GOLDAMGBD228NLBM,4/1/32,368.76,20.78
GOLDAMGBD228NLBM,5/1/32,374.14,20.78
GOLDAMGBD228NLBM,6/1/32,376.89,20.78
GOLDAMGBD228NLBM,7/1/32,376.89,20.78
GOLDAMGBD228NLBM,8/1/32,379.67,20.78
GOLDAMGBD228NLBM,9/1/32,382.52,20.78
GOLDAMGBD228NLBM,10/1/32,385.39,20.78
GOLDAMGBD228NLBM,11/1/32,388.32,20.78
GOLDAMGBD228NLBM,12/1/32,391.27,20.78
GOLDAMGBD228NLBM,1/1/33,506.13,26.47
GOLDAMGBD228NLBM,2/1/33,514.1,26.47
GOLDAMGBD228NLBM,3/1/33,518.18,26.47
GOLDAMGBD228NLBM,4/1/33,518.18,26.47
GOLDAMGBD228NLBM,5/1/33,518.18,26.47
GOLDAMGBD228NLBM,6/1/33,514.1,26.47
GOLDAMGBD228NLBM,7/1/33,498.4,26.47
GOLDAMGBD228NLBM,8/1/33,494.64,26.47
GOLDAMGBD228NLBM,9/1/33,494.64,26.47
GOLDAMGBD228NLBM,10/1/33,494.64,26.47
GOLDAMGBD228NLBM,11/1/33,494.64,26.47
GOLDAMGBD228NLBM,12/1/33,494.64,26.47
GOLDAMGBD228NLBM,1/1/34,654.05,35
GOLDAMGBD228NLBM,2/1/34,649.11,35
GOLDAMGBD228NLBM,3/1/34,649.11,35
GOLDAMGBD228NLBM,4/1/34,649.11,35
GOLDAMGBD228NLBM,5/1/34,649.11,35
GOLDAMGBD228NLBM,6/1/34,644.28,35
GOLDAMGBD228NLBM,7/1/34,644.28,35
GOLDAMGBD228NLBM,8/1/34,644.28,35
GOLDAMGBD228NLBM,9/1/34,634.8,35
GOLDAMGBD228NLBM,10/1/34,639.49,35
GOLDAMGBD228NLBM,11/1/34,639.49,35
GOLDAMGBD228NLBM,12/1/34,644.28,35
GOLDAMGBD228NLBM,1/1/35,634.8,35
GOLDAMGBD228NLBM,2/1/35,630.18,35
GOLDAMGBD228NLBM,3/1/35,630.18,35
GOLDAMGBD228NLBM,4/1/35,625.59,35
GOLDAMGBD228NLBM,5/1/35,625.59,35
GOLDAMGBD228NLBM,6/1/35,630.18,35
GOLDAMGBD228NLBM,7/1/35,630.18,35
GOLDAMGBD228NLBM,8/1/35,630.18,35
GOLDAMGBD228NLBM,9/1/35,630.18,35
GOLDAMGBD228NLBM,10/1/35,630.18,35
GOLDAMGBD228NLBM,11/1/35,625.59,35
GOLDAMGBD228NLBM,12/1/35,625.59,35
GOLDAMGBD228NLBM,1/1/36,625.59,35
GOLDAMGBD228NLBM,2/1/36,625.59,35
GOLDAMGBD228NLBM,3/1/36,630.18,35
GOLDAMGBD228NLBM,4/1/36,630.18,35
GOLDAMGBD228NLBM,5/1/36,630.18,35
GOLDAMGBD228NLBM,6/1/36,625.59,35
GOLDAMGBD228NLBM,7/1/36,621.11,35
GOLDAMGBD228NLBM,8/1/36,616.67,35
GOLDAMGBD228NLBM,9/1/36,616.67,35
GOLDAMGBD228NLBM,10/1/36,616.67,35
GOLDAMGBD228NLBM,11/1/36,616.67,35
GOLDAMGBD228NLBM,12/1/36,616.67,35
GOLDAMGBD228NLBM,1/1/37,612.29,35
GOLDAMGBD228NLBM,2/1/37,612.29,35
GOLDAMGBD228NLBM,3/1/37,607.99,35
GOLDAMGBD228NLBM,4/1/37,603.72,35
GOLDAMGBD228NLBM,5/1/37,599.52,35
GOLDAMGBD228NLBM,6/1/37,599.52,35
GOLDAMGBD228NLBM,7/1/37,595.39,35
GOLDAMGBD228NLBM,8/1/37,595.39,35
GOLDAMGBD228NLBM,9/1/37,591.33,35
GOLDAMGBD228NLBM,10/1/37,591.33,35
GOLDAMGBD228NLBM,11/1/37,595.39,35
GOLDAMGBD228NLBM,12/1/37,599.52,35
GOLDAMGBD228NLBM,1/1/38,607.99,35
GOLDAMGBD228NLBM,2/1/38,612.29,35
GOLDAMGBD228NLBM,3/1/38,612.29,35
GOLDAMGBD228NLBM,4/1/38,607.99,35
GOLDAMGBD228NLBM,5/1/38,612.29,35
GOLDAMGBD228NLBM,6/1/38,612.29,35
GOLDAMGBD228NLBM,7/1/38,612.29,35
GOLDAMGBD228NLBM,8/1/38,612.29,35
GOLDAMGBD228NLBM,9/1/38,612.29,35
GOLDAMGBD228NLBM,10/1/38,616.67,35
GOLDAMGBD228NLBM,11/1/38,616.67,35
GOLDAMGBD228NLBM,12/1/38,616.67,35
GOLDAMGBD228NLBM,1/1/39,611.2,34.69
GOLDAMGBD228NLBM,2/1/39,615.61,34.69
GOLDAMGBD228NLBM,3/1/39,615.61,34.69
GOLDAMGBD228NLBM,4/1/39,620.05,34.69
GOLDAMGBD228NLBM,5/1/39,620.05,34.69
GOLDAMGBD228NLBM,6/1/39,620.05,34.69
GOLDAMGBD228NLBM,7/1/39,620.05,34.69
GOLDAMGBD228NLBM,8/1/39,620.05,34.69
GOLDAMGBD228NLBM,9/1/39,606.87,34.69
GOLDAMGBD228NLBM,10/1/39,611.2,34.69
GOLDAMGBD228NLBM,11/1/39,611.2,34.69
GOLDAMGBD228NLBM,12/1/39,611.2,34.69
GOLDAMGBD228NLBM,1/1/40,604.43,34.06
GOLDAMGBD228NLBM,2/1/40,600.1,34.06
GOLDAMGBD228NLBM,3/1/40,600.1,34.06
GOLDAMGBD228NLBM,4/1/40,600.1,34.06
GOLDAMGBD228NLBM,5/1/40,600.1,34.06
GOLDAMGBD228NLBM,6/1/40,595.85,34.06
GOLDAMGBD228NLBM,7/1/40,600.1,34.06
GOLDAMGBD228NLBM,8/1/40,600.1,34.06
GOLDAMGBD228NLBM,9/1/40,600.1,34.06
GOLDAMGBD228NLBM,10/1/40,600.1,34.06
GOLDAMGBD228NLBM,11/1/40,600.1,34.06
GOLDAMGBD228NLBM,12/1/40,595.85,34.06
GOLDAMGBD228NLBM,1/1/41,595.85,34.06
GOLDAMGBD228NLBM,2/1/41,595.85,34.06
GOLDAMGBD228NLBM,3/1/41,591.66,34.06
GOLDAMGBD228NLBM,4/1/41,587.5,34.06
GOLDAMGBD228NLBM,5/1/41,583.41,34.06
GOLDAMGBD228NLBM,6/1/41,571.53,34.06
GOLDAMGBD228NLBM,7/1/41,571.53,34.06
GOLDAMGBD228NLBM,8/1/41,563.86,34.06
GOLDAMGBD228NLBM,9/1/41,556.37,34.06
GOLDAMGBD228NLBM,10/1/41,549.12,34.06
GOLDAMGBD228NLBM,11/1/41,545.54,34.06
GOLDAMGBD228NLBM,12/1/41,542.03,34.06
GOLDAMGBD228NLBM,1/1/42,535.12,34.06
GOLDAMGBD228NLBM,2/1/42,531.74,34.06
GOLDAMGBD228NLBM,3/1/42,525.07,34.06
GOLDAMGBD228NLBM,4/1/42,521.83,34.06
GOLDAMGBD228NLBM,5/1/42,515.43,34.06
GOLDAMGBD228NLBM,6/1/42,515.43,34.06
GOLDAMGBD228NLBM,7/1/42,512.26,34.06
GOLDAMGBD228NLBM,8/1/42,509.16,34.06
GOLDAMGBD228NLBM,9/1/42,509.16,34.06
GOLDAMGBD228NLBM,10/1/42,503.07,34.06
GOLDAMGBD228NLBM,11/1/42,500.07,34.06
GOLDAMGBD228NLBM,12/1/42,497.11,34.06
GOLDAMGBD228NLBM,1/1/43,497.11,34.06
GOLDAMGBD228NLBM,2/1/43,497.11,34.06
GOLDAMGBD228NLBM,3/1/43,488.45,34.06
GOLDAMGBD228NLBM,4/1/43,482.83,34.06
GOLDAMGBD228NLBM,5/1/43,480.08,34.06
GOLDAMGBD228NLBM,6/1/43,480.08,34.06
GOLDAMGBD228NLBM,7/1/43,482.83,34.06
GOLDAMGBD228NLBM,8/1/43,485.63,34.06
GOLDAMGBD228NLBM,9/1/43,482.83,34.06
GOLDAMGBD228NLBM,10/1/43,482.83,34.06
GOLDAMGBD228NLBM,11/1/43,482.83,34.06
GOLDAMGBD228NLBM,12/1/43,482.83,34.06
GOLDAMGBD228NLBM,1/1/44,482.83,34.06
GOLDAMGBD228NLBM,2/1/44,482.83,34.06
GOLDAMGBD228NLBM,3/1/44,482.83,34.06
GOLDAMGBD228NLBM,4/1/44,480.08,34.06
GOLDAMGBD228NLBM,5/1/44,480.08,34.06
GOLDAMGBD228NLBM,6/1/44,477.35,34.06
GOLDAMGBD228NLBM,7/1/44,474.66,34.06
GOLDAMGBD228NLBM,8/1/44,474.66,34.06
GOLDAMGBD228NLBM,9/1/44,474.66,34.06
GOLDAMGBD228NLBM,10/1/44,474.66,34.06
GOLDAMGBD228NLBM,11/1/44,474.66,34.06
GOLDAMGBD228NLBM,12/1/44,471.97,34.06
GOLDAMGBD228NLBM,1/1/45,485,35
GOLDAMGBD228NLBM,2/1/45,485,35
GOLDAMGBD228NLBM,3/1/45,485,35
GOLDAMGBD228NLBM,4/1/45,485,35
GOLDAMGBD228NLBM,5/1/45,482.3,35
GOLDAMGBD228NLBM,6/1/45,476.98,35
GOLDAMGBD228NLBM,7/1/45,476.98,35
GOLDAMGBD228NLBM,8/1/45,476.98,35
GOLDAMGBD228NLBM,9/1/45,476.98,35
GOLDAMGBD228NLBM,10/1/45,476.98,35
GOLDAMGBD228NLBM,11/1/45,476.98,35
GOLDAMGBD228NLBM,12/1/45,474.36,35
GOLDAMGBD228NLBM,1/1/46,474.36,35
GOLDAMGBD228NLBM,2/1/46,476.98,35
GOLDAMGBD228NLBM,3/1/46,471.77,35
GOLDAMGBD228NLBM,4/1/46,469.21,35
GOLDAMGBD228NLBM,5/1/46,466.66,35
GOLDAMGBD228NLBM,6/1/46,461.69,35
GOLDAMGBD228NLBM,7/1/46,436.03,35
GOLDAMGBD228NLBM,8/1/46,427.39,35
GOLDAMGBD228NLBM,9/1/46,423.19,35
GOLDAMGBD228NLBM,10/1/46,415.07,35
GOLDAMGBD228NLBM,11/1/46,405.3,35
GOLDAMGBD228NLBM,12/1/46,401.56,35
GOLDAMGBD228NLBM,1/1/47,401.56,35
GOLDAMGBD228NLBM,2/1/47,401.56,35
GOLDAMGBD228NLBM,3/1/47,394.21,35
GOLDAMGBD228NLBM,4/1/47,394.21,35
GOLDAMGBD228NLBM,5/1/47,394.21,35
GOLDAMGBD228NLBM,6/1/47,392.42,35
GOLDAMGBD228NLBM,7/1/47,388.89,35
GOLDAMGBD228NLBM,8/1/47,383.71,35
GOLDAMGBD228NLBM,9/1/47,375.34,35
GOLDAMGBD228NLBM,10/1/47,375.34,35
GOLDAMGBD228NLBM,11/1/47,373.73,35
GOLDAMGBD228NLBM,12/1/47,368.94,35
GOLDAMGBD228NLBM,1/1/48,364.28,35
GOLDAMGBD228NLBM,2/1/48,367.36,35
GOLDAMGBD228NLBM,3/1/48,368.94,35
GOLDAMGBD228NLBM,4/1/48,362.74,35
GOLDAMGBD228NLBM,5/1/48,361.24,35
GOLDAMGBD228NLBM,6/1/48,358.23,35
GOLDAMGBD228NLBM,7/1/48,353.82,35
GOLDAMGBD228NLBM,8/1/48,352.38,35
GOLDAMGBD228NLBM,9/1/48,352.38,35
GOLDAMGBD228NLBM,10/1/48,353.82,35
GOLDAMGBD228NLBM,11/1/48,356.76,35
GOLDAMGBD228NLBM,12/1/48,358.23,35
GOLDAMGBD228NLBM,1/1/49,327.66,31.88
GOLDAMGBD228NLBM,2/1/49,330.4,31.88
GOLDAMGBD228NLBM,3/1/49,330.4,31.88
GOLDAMGBD228NLBM,4/1/49,329.03,31.88
GOLDAMGBD228NLBM,5/1/49,330.4,31.88
GOLDAMGBD228NLBM,6/1/49,329.03,31.88
GOLDAMGBD228NLBM,7/1/49,331.81,31.88
GOLDAMGBD228NLBM,8/1/49,330.4,31.88
GOLDAMGBD228NLBM,9/1/49,329.03,31.88
GOLDAMGBD228NLBM,10/1/49,331.81,31.88
GOLDAMGBD228NLBM,11/1/49,330.4,31.88
GOLDAMGBD228NLBM,12/1/49,333.21,31.88
GOLDAMGBD228NLBM,1/1/50,367.36,35
GOLDAMGBD228NLBM,2/1/50,367.36,35
GOLDAMGBD228NLBM,3/1/50,365.82,35
GOLDAMGBD228NLBM,4/1/50,365.82,35
GOLDAMGBD228NLBM,5/1/50,364.28,35
GOLDAMGBD228NLBM,6/1/50,362.74,35
GOLDAMGBD228NLBM,7/1/50,358.23,35
GOLDAMGBD228NLBM,8/1/50,355.29,35
GOLDAMGBD228NLBM,9/1/50,353.82,35
GOLDAMGBD228NLBM,10/1/50,350.95,35
GOLDAMGBD228NLBM,11/1/50,349.51,35
GOLDAMGBD228NLBM,12/1/50,345.35,35
GOLDAMGBD228NLBM,1/1/51,339.89,35
GOLDAMGBD228NLBM,2/1/51,335.93,35
GOLDAMGBD228NLBM,3/1/51,334.64,35
GOLDAMGBD228NLBM,4/1/51,334.64,35
GOLDAMGBD228NLBM,5/1/51,333.34,35
GOLDAMGBD228NLBM,6/1/51,333.34,35
GOLDAMGBD228NLBM,7/1/51,333.34,35
GOLDAMGBD228NLBM,8/1/51,333.34,35
GOLDAMGBD228NLBM,9/1/51,330.79,35
GOLDAMGBD228NLBM,10/1/51,329.53,35
GOLDAMGBD228NLBM,11/1/51,327.01,35
GOLDAMGBD228NLBM,12/1/51,325.78,35
GOLDAMGBD228NLBM,1/1/52,322.89,34.69
GOLDAMGBD228NLBM,2/1/52,325.36,34.69
GOLDAMGBD228NLBM,3/1/52,325.36,34.69
GOLDAMGBD228NLBM,4/1/52,324.11,34.69
GOLDAMGBD228NLBM,5/1/52,324.11,34.69
GOLDAMGBD228NLBM,6/1/52,322.89,34.69
GOLDAMGBD228NLBM,7/1/52,320.47,34.69
GOLDAMGBD228NLBM,8/1/52,320.47,34.69
GOLDAMGBD228NLBM,9/1/52,320.47,34.69
GOLDAMGBD228NLBM,10/1/52,320.47,34.69
GOLDAMGBD228NLBM,11/1/52,320.47,34.69
GOLDAMGBD228NLBM,12/1/52,320.47,34.69
GOLDAMGBD228NLBM,1/1/53,324.56,35
GOLDAMGBD228NLBM,2/1/53,325.78,35
GOLDAMGBD228NLBM,3/1/53,324.56,35
GOLDAMGBD228NLBM,4/1/53,324.56,35
GOLDAMGBD228NLBM,5/1/53,323.33,35
GOLDAMGBD228NLBM,6/1/53,322.14,35
GOLDAMGBD228NLBM,7/1/53,322.14,35
GOLDAMGBD228NLBM,8/1/53,320.95,35
GOLDAMGBD228NLBM,9/1/53,320.95,35
GOLDAMGBD228NLBM,10/1/53,319.76,35
GOLDAMGBD228NLBM,11/1/53,320.95,35
GOLDAMGBD228NLBM,12/1/53,320.95,35
GOLDAMGBD228NLBM,1/1/54,323.79,35.31
GOLDAMGBD228NLBM,2/1/54,323.79,35.31
GOLDAMGBD228NLBM,3/1/54,323.79,35.31
GOLDAMGBD228NLBM,4/1/54,324.99,35.31
GOLDAMGBD228NLBM,5/1/54,323.79,35.31
GOLDAMGBD228NLBM,6/1/54,323.79,35.31
GOLDAMGBD228NLBM,7/1/54,323.79,35.31
GOLDAMGBD228NLBM,8/1/54,323.79,35.31
GOLDAMGBD228NLBM,9/1/54,324.99,35.31
GOLDAMGBD228NLBM,10/1/54,324.99,35.31
GOLDAMGBD228NLBM,11/1/54,324.99,35.31
GOLDAMGBD228NLBM,12/1/54,326.19,35.31
GOLDAMGBD228NLBM,1/1/55,326.19,35.31
GOLDAMGBD228NLBM,2/1/55,326.19,35.31
GOLDAMGBD228NLBM,3/1/55,326.19,35.31
GOLDAMGBD228NLBM,4/1/55,326.19,35.31
GOLDAMGBD228NLBM,5/1/55,326.19,35.31
GOLDAMGBD228NLBM,6/1/55,326.19,35.31
GOLDAMGBD228NLBM,7/1/55,324.99,35.31
GOLDAMGBD228NLBM,8/1/55,324.99,35.31
GOLDAMGBD228NLBM,9/1/55,323.79,35.31
GOLDAMGBD228NLBM,10/1/55,323.79,35.31
GOLDAMGBD228NLBM,11/1/55,323.79,35.31
GOLDAMGBD228NLBM,12/1/55,324.99,35.31
GOLDAMGBD228NLBM,1/1/56,324.99,35.31
GOLDAMGBD228NLBM,2/1/56,324.99,35.31
GOLDAMGBD228NLBM,3/1/56,324.99,35.31
GOLDAMGBD228NLBM,4/1/56,323.79,35.31
GOLDAMGBD228NLBM,5/1/56,322.59,35.31
GOLDAMGBD228NLBM,6/1/56,320.19,35.31
GOLDAMGBD228NLBM,7/1/56,317.86,35.31
